Ticker,Description,Price,Change %,Change,Bid,Ask,High,Low,Technical Rating
ILS / HKD,以色列谢克尔 / 港元,2.1965,0.196149986,0.0043,2.1965,2.2045,2.1969,2.1963,Strong Buy
ILS / JPY,以色列谢克尔 / 日元,42.99,-0.076703159,-0.033,42.99,43.03,43.116,42.866,Neutral
ILS / PLN,以色列谢克尔 / 波兰兹罗提,1.14304,0.392597732,0.00447,1.14304,1.14384,1.14339,1.13943,Strong Buy
ILS / SGD,以色列谢克尔 / 新加坡元,0.38134,0.29192857,0.00111,0.38134,0.38174,0.38141,0.38053,Buy
ILS / TWD,以色列谢克尔 / 新台币,9.2895,0.213599146,0.0198,9.2895,9.2935,9.2959,9.2722,Strong Buy
ILS / USD,以色列谢克尔 / 美元,0.28215,0.173968615,0.00049,0.28215,0.28295,0.28224,0.28215,Strong Buy
INR / AED,印度卢比 / 阿联酋迪拉姆,0.041935,-0.199909565,-8.4e-05,0.041935,0.042015,0.04202,0.041935,Strong Sell
INR / AUD,印度卢比 / 澳元,0.01819,0.055005501,1e-05,0.01819,0.01827,0.01821,0.01818,Sell
INR / BRL,印度卢比 / 巴西雷亚尔,0.066315,-0.0843742,-5.6e-05,0.066315,0.066355,0.066445,0.066315,Sell
INR / AED,印度卢比 / 阿联酋迪拉姆,0.041935,-0.199909565,-8.4e-05,0.041935,0.042015,0.04202,0.041935,Strong Sell
INR / AUD,印度卢比 / 澳元,0.01819,0.055005501,1e-05,0.01819,0.01827,0.01821,0.01818,Sell
INR / BRL,印度卢比 / 巴西雷亚尔,0.066315,-0.0843742,-5.6e-05,0.066315,0.066355,0.066445,0.066315,Sell
INR / BWP,印度卢比 / 博茨瓦纳红,0.15871,-0.936271144,-0.0015,0.15871,0.15951,0.15888,0.15871,Strong Sell
INR / CAD,印度卢比 / 加元,0.01635,0.0,0.0,0.01635,0.01643,0.01636,0.01635,Sell
INR / CHF,印度卢比 / 瑞士法郎,0.01027,-0.097276265,-1e-05,0.01027,0.01035,0.01029,0.01027,Strong Sell
INR / CNY,印度卢比 / 人民币,0.0829,0.0,0.0,0.0828,0.0836,0.0832,0.0829,Sell
INR / EUR,印度卢比 / 欧元,0.010991,-0.109061165,-1.2e-05,0.010991,0.010999,0.011007,0.010991,Strong Sell
INR / GBP,印度卢比 / 英镑,0.00914,-0.142029936,-1.3e-05,0.00914,0.009148,0.009156,0.00914,Sell
INR / GHS,印度卢比 / 加纳塞地,0.17561,-0.204580326,-0.00036,0.17561,0.17641,0.17595,0.17561,Neutral
INR / HKD,印度卢比 / 港元,0.0888,-0.224719101,-0.0002,0.0888,0.0892,0.089,0.0888,Strong Sell
INR / IDR,印度卢比 / 印尼盾,186.2,0.053734551,0.1,186.2,187.0,186.6,186.2,Sell
INR / JPY,印度卢比 / 日元,1.7374,-0.452644245,-0.0079,1.7374,1.7414,1.7463,1.7374,Strong Sell
INR / KES,印度卢比 / 肯尼亚先令,1.4761,-0.209572742,-0.0031,1.4761,1.4801,1.479,1.4761,Strong Sell
INR / KRW,印度卢比 / 韩元,16.55,0.102824654,0.017,16.55,16.558,16.565,16.517,Sell
INR / MYR,印度卢比 / 马来西亚林吉特,0.0502,0.0,0.0,0.0502,0.051,0.0502,0.0502,Sell
INR / NZD,印度卢比 / 新西兰元,0.0197,0.0,0.0,0.0197,0.0205,0.0198,0.0197,Sell
INR / OMR,印度卢比 / 阿曼里亚尔,0.00436,-0.228832952,-1e-05,0.00436,0.00444,0.00437,0.00436,Strong Sell
INR / MYR,印度卢比 / 马来西亚林吉特,0.0502,0.0,0.0,0.0502,0.051,0.0502,0.0502,Sell
INR / NZD,印度卢比 / 新西兰元,0.0197,0.0,0.0,0.0197,0.0205,0.0198,0.0197,Sell
INR / OMR,印度卢比 / 阿曼里亚尔,0.00436,-0.228832952,-1e-05,0.00436,0.00444,0.00437,0.00436,Strong Sell
INR / PHP,印度卢比 / 菲律宾比索,0.6635,0.150943396,0.001,0.6635,0.6643,0.664,0.6624,Sell
INR / PKR,印度卢比 / 巴基斯坦卢比,3.1845,-0.2036979,-0.0065,3.1845,3.1885,3.1908,3.1845,Strong Sell
INR / PLN,印度卢比 / 波兰兹罗提,0.046203,0.017317892,8e-06,0.046203,0.046283,0.046228,0.046145,Sell
INR / RUB,印度卢比 / 俄罗斯卢布,1.11959,-0.203232104,-0.00228,1.11959,1.11999,1.12193,1.11509,Strong Sell
INR / SGD,印度卢比 / 新加坡元,0.01539,-0.084399143,-1.3e-05,0.01539,0.01547,0.015405,0.01539,Strong Sell
INR / THB,印度卢比 / 泰铢,0.3839,0.0,0.0,0.3839,0.3847,0.3844,0.3838,Strong Sell
INR / SGD,印度卢比 / 新加坡元,0.01539,-0.084399143,-1.3e-05,0.01539,0.01547,0.015405,0.01539,Strong Sell
INR / THB,印度卢比 / 泰铢,0.3839,0.0,0.0,0.3839,0.3847,0.3844,0.3838,Strong Sell
INR / TWD,印度卢比 / 新台币,0.3754,-0.159574468,-0.0006,0.3754,0.3762,0.3762,0.3754,Strong Sell
INR / USD,印度卢比 / 美元,0.011423,-0.200943561,-2.3e-05,0.011423,0.011431,0.011446,0.011423,Strong Sell
INR / ZAR,印度卢比 / 南非兰特,0.21198,-0.103675778,-0.00022,0.21198,0.21238,0.21227,0.21198,Strong Sell
IQD / USD,伊拉克第纳尔 / 美元,0.000759,0.0,0.0,0.000759,0.000767,0.000759,0.000759,Neutral
IRR / JPY,伊朗里亚尔 / 日元,0.00362,-0.302946847,-1.1e-05,0.00362,0.003628,0.003629,0.00362,Strong Sell
IRR / USD,伊朗里亚尔 / 美元,2.4e-05,0.976102322,2.32e-07,2.38e-05,2.38e-05,2.4e-05,2.4e-05,Buy
ISK / CHF,冰岛克朗 / 瑞士法郎,0.006369,0.078566939,5e-06,0.006369,0.006409,0.006369,0.006367,Sell
ISK / DKK,冰岛克朗 / 丹麦克朗,0.050792,0.141955836,7.2e-05,0.050792,0.050832,0.050803,0.050792,Sell
ISK / EUR,冰岛克朗 / 欧元,0.006802,0.147232038,1e-05,0.006802,0.006822,0.006803,0.006802,Sell
ISK / GBP,冰岛克朗 / 英镑,0.005663,0.083063818,4.7e-06,0.005663,0.005671,0.0056642,0.005663,Sell
ISK / USD,冰岛克朗 / 美元,0.007076,-0.141123342,-1e-05,0.007076,0.007084,0.007076,0.007076,Sell
JMD / GBP,牙买加元 / 英镑,0.0050725,0.017745879,9e-07,0.0050725,0.0050805,0.0050743,0.0050704,Sell
JMD / USD,牙买加元 / 美元,0.00634,-0.047296232,-3e-06,0.00634,0.006348,0.006343,0.00634,Strong Sell
JOD / EUR,约旦第纳尔 / 欧元,1.3519,0.170420865,0.0023,1.3519,1.3599,1.3522,1.3496,Buy
JOD / GBP,约旦第纳尔 / 英镑,1.12728,0.124347177,0.0014,1.12728,1.12808,1.12793,1.12582,Neutral
JOD / USD,约旦第纳尔 / 美元,1.4087,0.049715909,0.0007,1.4087,1.4095,1.4093,1.408,Buy
JPY / AED,日元 / 阿联酋迪拉姆,0.02373,0.253485425,6e-05,0.02373,0.02453,0.02379,0.02367,Buy
JPY / AFN,日元 / 阿富汗尼,0.486,0.293037269,0.00142,0.486,0.4864,0.48712,0.48494,Buy
JPY / ALL,日元 / 阿尔巴尼亚列克,0.62792,-0.459719096,-0.0029,0.62792,0.62832,0.63392,0.62792,Buy
JPY / AMD,日元 / 亚美尼亚德拉姆,2.558,1.02685624,0.026,2.558,2.638,2.567,2.554,Strong Buy
JPY / ANG,日元 / 荷属安的列斯盾,0.011703,0.291370297,3.4e-05,0.011703,0.011783,0.01173,0.011677,Buy
JPY / AOA,日元 / 安哥拉宽扎,5.9654,1.244038628,0.0733,5.9654,5.9662,5.9663,5.9633,Buy
JPY / ARS,日元 / 阿根廷比索,6.92333,0.257474061,0.01778,6.92333,6.92341,6.939453,6.901799,Strong Buy
JPY / AUD,日元 / 澳元,0.010479,0.546919977,5.7e-05,0.010479,0.010487,0.01049,0.010423,Strong Buy
JPY / AWG,日元 / 阿鲁巴弗罗林,0.011871,0.295708009,3.5e-05,0.011871,0.011911,0.011898,0.011845,Buy
JPY / AUD,日元 / 澳元,0.010479,0.546919977,5.7e-05,0.010479,0.010487,0.01049,0.010423,Strong Buy
JPY / AWG,日元 / 阿鲁巴弗罗林,0.011871,0.295708009,3.5e-05,0.011871,0.011911,0.011898,0.011845,Buy
JPY / AZN,日元 / 阿塞拜疆马纳特,0.011069,1.132937414,0.000124,0.011069,0.011077,0.011074,0.011069,Buy
JPY / BAM,日元 / 波斯尼亚可兑换马尔卡,0.0118188,-1.755610973,-0.0002112,0.01203,0.01283,0.01206,0.0118188,Buy
JPY / BBD,日元 / 巴巴多斯元,0.013119,0.2521779,3.3e-05,0.013119,0.013159,0.013149,0.013088,Buy
JPY / BDT,日元 / 孟加拉塔卡,0.79967,0.292221637,0.00233,0.79967,0.80007,0.80152,0.79793,Strong Buy
JPY / BGN,日元 / 保加利亚列弗,0.01213,1.083333333,0.00013,0.01213,0.01253,0.01214,0.01208,Strong Buy
JPY / BHD,日元 / 巴林第纳尔,0.002457,0.326663944,8e-06,0.002457,0.002497,0.002462,0.002451,Strong Buy
JPY / BIF,日元 / 布隆迪法郎,19.1333,0.291965446,0.0557,19.1333,19.1373,19.1775,19.0914,Strong Buy
JPY / BMD,日元 / 百慕大元,0.00637,0.31496063,2e-05,0.00637,0.00677,0.00638,0.00635,Buy
JPY / BND,日元 / 文莱元,0.00885,0.36289408,3.2e-05,0.00885,0.00889,0.008858,0.008819,Strong Buy
JPY / BMD,日元 / 百慕大元,0.00637,0.31496063,2e-05,0.00637,0.00677,0.00638,0.00635,Buy
JPY / BND,日元 / 文莱元,0.00885,0.36289408,3.2e-05,0.00885,0.00889,0.008858,0.008819,Strong Buy
JPY / BOB,日元 / 玻利维亚诺,0.04552,0.618921309,0.00028,0.04552,0.0456,0.04562,0.04542,Strong Buy
JPY / BRL,日元 / 巴西雷亚尔,0.03804,0.36939314,0.00014,0.03804,0.03824,0.03812,0.0379,Neutral
JPY / BSD,日元 / 巴哈马元,0.006566,0.290209256,1.9e-05,0.006566,0.006606,0.006581,0.006552,Buy
JPY / BWP,日元 / 博茨瓦纳普拉,0.09066,0.710953122,0.00064,0.09066,0.09074,0.09072,0.09066,Buy
JPY / BYN,日元 / 白俄罗斯卢布,0.021495,0.28927355,6.2e-05,0.021495,0.021535,0.021545,0.021448,Strong Buy
JPY / BZD,日元 / 伯利兹元,0.013236,0.295521709,3.9e-05,0.013236,0.013276,0.013267,0.013207,Strong Buy
JPY / CAD,日元 / 加元,0.009419,0.437193431,4.1e-05,0.009419,0.009427,0.009423,0.009373,Strong Buy
JPY / BYN,日元 / 白俄罗斯卢布,0.021495,0.28927355,6.2e-05,0.021495,0.021535,0.021545,0.021448,Strong Buy
JPY / BZD,日元 / 伯利兹元,0.013236,0.295521709,3.9e-05,0.013236,0.013276,0.013267,0.013207,Strong Buy
JPY / CAD,日元 / 加元,0.009419,0.437193431,4.1e-05,0.009419,0.009427,0.009423,0.009373,Strong Buy
JPY / CDF,日元 / 刚果法郎,18.731,0.291810564,0.0545,18.731,18.739,18.7743,18.6903,Strong Buy
JPY / CHF,日元 / 瑞士法郎,0.005929,0.338466746,2e-05,0.005926,0.005934,0.005934,0.005902,Buy
JPY / CLP,日元 / 智利比索,6.365,0.018856658,0.0012,6.365,6.369,6.3662,6.3646,Neutral
JPY / CNY,日元 / 人民币,0.04781,0.462281992,0.00022,0.04781,0.04789,0.04786,0.04763,Buy
JPY / COP,日元 / 哥伦比亚比索,27.404,0.234089247,0.064,27.404,27.444,27.468,27.35,Neutral
JPY / CRC,日元 / 哥斯达黎加科朗,3.3538,0.290063096,0.0097,3.3538,3.3578,3.3616,3.3465,Buy
JPY / CUP,日元 / 古巴比索,0.157648,0.251187577,0.000395,0.157648,0.157688,0.158013,0.1572,Buy
JPY / CVE,日元 / 佛得角盾,0.6919,0.289897087,0.002,0.6919,0.6999,0.6956,0.6904,Buy
JPY / CZK,日元 / 捷克克朗,0.1589,0.315656566,0.0005,0.1589,0.1593,0.1592,0.1584,Strong Buy
JPY / DJF,日元 / 吉布提法郎,1.1718,0.506046831,0.0059,1.1718,1.1758,1.1736,1.1667,Strong Buy
JPY / DKK,日元 / 丹麦克朗,0.04716,0.368186945,0.000173,0.047162,0.047182,0.047218,0.046972,Strong Buy
JPY / DOP,日元 / 多米尼加比索,0.4067,0.246487552,0.001,0.4067,0.4071,0.4077,0.4057,Strong Buy
JPY / DZD,日元 / 阿尔及利亚第纳尔,0.88995,0.079843462,0.00071,0.88995,0.89035,0.89479,0.88751,Buy
JPY / EGP,日元 / 埃及镑,0.33037,0.260993597,0.00086,0.33037,0.33077,0.33113,0.32952,Strong Buy
JPY / ERN,日元 / 厄立特里亚纳克法,0.099508,0.277125553,0.000275,0.099508,0.099548,0.099738,0.099292,Strong Buy
JPY / ETB,日元 / 埃塞俄比亚比尔,0.82932,-0.865448982,-0.00724,0.82932,0.82972,0.83794,0.82932,Buy
JPY / EUR,日元 / 欧元,0.0063224,0.368300737,2.32e-05,0.0063224,0.0063232,0.0063296,0.0062967,Strong Buy
JPY / FJD,日元 / 斐济元,0.01499,0.401875419,6e-05,0.01499,0.01539,0.01512,0.01493,Strong Buy
JPY / FKP,日元 / 福克兰群岛镑,0.00522,1.359223301,7e-05,0.00522,0.0053,0.00522,0.0052,Strong Buy
JPY / GBP,日元 / 英镑,0.005253,0.305518427,1.6e-05,0.005253,0.005261,0.00526,0.005236,Strong Buy
JPY / EUR,日元 / 欧元,0.0063224,0.368300737,2.32e-05,0.0063224,0.0063232,0.0063296,0.0062967,Strong Buy
JPY / FJD,日元 / 斐济元,0.01499,0.401875419,6e-05,0.01499,0.01539,0.01512,0.01493,Strong Buy
JPY / FKP,日元 / 福克兰群岛镑,0.00522,1.359223301,7e-05,0.00522,0.0053,0.00522,0.0052,Strong Buy
JPY / GBP,日元 / 英镑,0.005253,0.305518427,1.6e-05,0.005253,0.005261,0.00526,0.005236,Strong Buy
JPY / GEL,日元 / 格鲁吉亚拉里,0.01828,0.883002208,0.00016,0.01828,0.01868,0.0183,0.01828,Strong Buy
JPY / GHS,日元 / 加纳塞地,0.101168,0.291452703,0.000294,0.101168,0.101208,0.101402,0.100948,Buy
JPY / GIP,日元 / 直布罗陀镑,0.00522,1.359223301,7e-05,0.00522,0.0053,0.00522,0.0052,Strong Buy
JPY / GMD,日元 / 冈比亚达拉西,0.47224,0.54719271,0.00257,0.47224,0.47264,0.47288,0.46915,Strong Buy
JPY / GNF,日元 / 几内亚法郎,56.839,0.250454169,0.142,56.839,56.879,56.971,56.703,Strong Buy
JPY / GTQ,日元 / 危地马拉格查尔,0.05054,0.297678111,0.00015,0.05054,0.05094,0.05066,0.05043,Buy
JPY / GYD,日元 / 圭亚那元,1.3709,0.292632965,0.004,1.3709,1.3749,1.3741,1.3679,Buy
JPY / HKD,日元 / 港元,0.05096,0.275482094,0.00014,0.05096,0.05136,0.05107,0.05083,Buy
JPY / HNL,日元 / 洪都拉斯伦皮拉,0.1676,0.299222023,0.0005,0.1676,0.168,0.168,0.1672,Strong Buy
JPY / HTG,日元 / 海地古德,0.8696,0.276752768,0.0024,0.8696,0.8736,0.8717,0.8635,Buy
JPY / HUF,日元 / 匈牙利福林,2.5678,0.449868951,0.0115,2.5678,2.5686,2.5712,2.5571,Strong Buy
JPY / IDR,日元 / 印尼盾,107.25,0.581449873,0.62,107.25,107.33,107.32,106.76,Strong Buy
JPY / ILS,日元 / 以色列谢克尔,0.02315,0.086467791,2e-05,0.02315,0.02335,0.02324,0.02309,Neutral
JPY / INR,日元 / 印度卢比,0.57471,0.454458059,0.0026,0.57471,0.57511,0.57527,0.57218,Strong Buy
JPY / IQD,日元 / 伊拉克第纳尔,8.586,0.29202196,0.025,8.586,8.626,8.606,8.567,Buy
JPY / IRR,日元 / 伊朗里亚尔,275.916,0.291880064,0.803,275.916,275.956,276.554,275.294,Buy
JPY / ISK,日元 / 冰岛克朗,0.9259,0.140601341,0.0013,0.9259,0.9299,0.9259,0.9259,Buy
JPY / JMD,日元 / 牙买加元,1.0354,0.3003003,0.0031,1.0354,1.0358,1.0378,1.0324,Strong Buy
JPY / JOD,日元 / 约旦第纳尔,0.004642,0.237529691,1.1e-05,0.004642,0.004682,0.004655,0.004635,Buy
JPY / KES,日元 / 肯尼亚先令,0.8478,0.295752987,0.0025,0.8478,0.8518,0.8498,0.846,Strong Buy
JPY / KGS,日元 / 吉尔吉斯斯坦索姆,0.5725,1.687388988,0.0095,0.5725,0.5729,0.5727,0.5723,Strong Buy
JPY / KHR,日元 / 柬埔寨瑞尔,26.3548,0.251057485,0.066,26.3548,26.3588,26.429,26.2919,Buy
JPY / KMF,日元 / 科摩罗法郎,3.1034,0.251970539,0.0078,3.1034,3.1074,3.1106,3.096,Buy
JPY / KPW,日元 / 朝鲜元,5.91215,0.251300165,0.01482,5.91215,5.91295,5.92584,5.89464,Buy
JPY / KRW,日元 / 韩元,9.497,0.56120288,0.053,9.497,9.537,9.503,9.444,Strong Buy
JPY / KWD,日元 / 科威特第纳尔,0.002009,0.199501247,4e-06,0.002009,0.002049,0.002016,0.002002,Strong Buy
JPY / KYD,日元 / 开曼元,0.005367,0.261535588,1.4e-05,0.005367,0.005407,0.005379,0.005354,Buy
JPY / KWD,日元 / 科威特第纳尔,0.002009,0.199501247,4e-06,0.002009,0.002049,0.002016,0.002002,Strong Buy
JPY / KYD,日元 / 开曼元,0.005367,0.261535588,1.4e-05,0.005367,0.005407,0.005379,0.005354,Buy
JPY / KZT,日元 / 哈萨克斯坦坚戈,3.3908,0.289855072,0.0098,3.3908,3.3988,3.3987,3.3834,Strong Buy
JPY / LAK,日元 / 老挝基普,142.091,0.251172964,0.356,142.091,142.171,142.42,141.752,Buy
JPY / LBP,日元 / 黎巴嫩镑,588.259,0.251370181,1.475,588.259,588.339,589.621,586.854,Strong Buy
JPY / LKR,日元 / 斯里兰卡卢比,1.9573,0.358919141,0.007,1.9573,1.9653,1.9591,1.9573,Strong Buy
JPY / LRD,日元 / 利比里亚元,1.2959,0.291688691,0.003769,1.2959,1.29598,1.298899,1.292871,Strong Buy
JPY / LSL,日元 / 巴索托洛蒂,0.1224,1.559907069,0.00188,0.1224,0.1232,0.12256,0.1224,Strong Buy
JPY / LYD,日元 / 利比亚第纳尔,0.03186,0.314861461,0.0001,0.03186,0.03266,0.03196,0.03179,Strong Buy
JPY / MAD,日元 / 摩洛哥迪拉姆,0.06544,0.321937759,0.00021,0.06544,0.06624,0.06551,0.06524,Strong Buy
JPY / MDL,日元 / 摩尔多瓦列伊,0.12206,0.254620123,0.00031,0.12206,0.12286,0.12234,0.12176,Strong Buy
JPY / MGA,日元 / 马达加斯加阿里亚里,30.9007,0.291780804,0.0899,30.9007,30.9087,30.9722,30.8336,Strong Buy
JPY / MKD,日元 / 马其顿第纳尔,0.3853,0.051934562,0.0002,0.3853,0.3893,0.3874,0.3853,Buy
JPY / MMK,日元 / 缅元,13.747,0.277190167,0.038,13.747,13.827,13.779,13.717,Strong Buy
JPY / MNT,日元 / 蒙古图格里克,22.7079,0.29193792,0.0661,22.7079,22.7159,22.7605,22.6585,Strong Buy
JPY / MOP,日元 / 澳门元,0.05217,1.241994954,0.00064,0.05217,0.05257,0.05237,0.052087,Buy
JPY / MUR,日元 / 毛里求斯卢比,0.302,0.066269052,0.0002,0.302,0.31,0.3034,0.302,Buy
JPY / MWK,日元 / 马拉维克瓦查,11.3854,0.292454326,0.0332,11.3854,11.3934,11.4117,11.3606,Strong Buy
JPY / MXN,日元 / 墨西哥比索,0.1352,0.252113303,0.00034,0.1352,0.13528,0.13552,0.13483,Strong Buy
JPY / MYR,日元 / 马来西亚林吉特,0.02905,0.414794331,0.00012,0.02905,0.02913,0.02906,0.02895,Buy
JPY / MZN,日元 / 莫桑比克梅蒂卡尔,0.41722,0.290858393,0.00121,0.41722,0.41802,0.41819,0.41632,Buy
JPY / NAD,日元 / 纳米比亚元,0.12157,0.33839551,0.00041,0.12157,0.12237,0.12172,0.12117,Strong Buy
JPY / NGN,日元 / 尼日利亚奈拉,9.83,0.29179505,0.0286,9.83,9.838,9.8545,9.8086,Sell
JPY / NIO,日元 / 尼加拉瓜科多巴,0.2402,0.262971157,0.00063,0.2402,0.241,0.24057,0.23963,Buy
JPY / NOK,日元 / 挪威克朗,0.073827,0.397089821,0.000292,0.073826,0.073915,0.073853,0.073514,Strong Buy
JPY / NPR,日元 / 尼泊尔卢比,0.9182,0.503502627,0.0046,0.9182,0.9222,0.9185,0.9079,Strong Buy
JPY / NZD,日元 / 新西兰元,0.011579,0.512152778,5.9e-05,0.011579,0.011583,0.011591,0.011518,Strong Buy
JPY / OMR,日元 / 阿曼里亚尔,0.002489,0.28203062,7e-06,0.002489,0.002569,0.002495,0.002484,Buy
JPY / PAB,日元 / 巴拿马巴波亚,0.00653,0.261016429,1.7e-05,0.00653,0.00661,0.006545,0.006514,Buy
JPY / PEN,日元 / 秘鲁索尔,0.02401,0.292397661,7e-05,0.02401,0.02481,0.02407,0.02396,Buy
JPY / NZD,日元 / 新西兰元,0.011579,0.512152778,5.9e-05,0.011579,0.011583,0.011591,0.011518,Strong Buy
JPY / OMR,日元 / 阿曼里亚尔,0.002489,0.28203062,7e-06,0.002489,0.002569,0.002495,0.002484,Buy
JPY / PAB,日元 / 巴拿马巴波亚,0.00653,0.261016429,1.7e-05,0.00653,0.00661,0.006545,0.006514,Buy
JPY / PEN,日元 / 秘鲁索尔,0.02401,0.292397661,7e-05,0.02401,0.02481,0.02407,0.02396,Buy
JPY / PHP,日元 / 菲律宾比索,0.3797,0.609432962,0.0023,0.3797,0.3837,0.38,0.3774,Strong Buy
JPY / PKR,日元 / 巴基斯坦卢比,1.83,0.295955278,0.0054,1.83,1.834,1.8342,1.826,Strong Buy
JPY / PLN,日元 / 波兰兹罗提,0.02655,0.492051476,0.00013,0.02655,0.02663,0.02656,0.0264,Strong Buy
JPY / PYG,日元 / 巴拉圭瓜拉尼,51.879,0.291911537,0.151,51.879,51.959,52.0,51.767,Strong Buy
JPY / QAR,日元 / 卡塔尔里亚尔,0.02352,0.298507463,7e-05,0.02352,0.02432,0.02357,0.02346,Buy
JPY / PYG,日元 / 巴拉圭瓜拉尼,51.879,0.291911537,0.151,51.879,51.959,52.0,51.767,Strong Buy
JPY / QAR,日元 / 卡塔尔里亚尔,0.02352,0.298507463,7e-05,0.02352,0.02432,0.02357,0.02346,Buy
JPY / RON,日元 / 罗马尼亚列伊,0.03105,0.323101777,0.0001,0.03105,0.03185,0.0311,0.03095,Strong Buy
JPY / RSD,日元 / 塞尔维亚第纳尔,0.7391,0.339397231,0.0025,0.7391,0.7411,0.7403,0.7368,Strong Buy
JPY / RUB,日元 / 俄罗斯卢布,0.6398,0.250705108,0.0016,0.6398,0.6478,0.6413,0.6383,Sell
JPY / RWF,日元 / 卢旺达法郎,9.1295,0.29111282,0.0265,9.1295,9.1375,9.1507,9.1097,Strong Buy
JPY / SAR,日元 / 沙特阿拉伯雷亚尔,0.02424,0.248138958,6e-05,0.02424,0.02504,0.02428,0.02418,Buy
JPY / SBD,日元 / 所罗门群岛元,0.05504,1.30682864,0.00071,0.05504,0.05584,0.05522,0.05504,Buy
JPY / SCR,日元 / 塞舌尔卢比,0.09803,0.286445013,0.00028,0.09803,0.09883,0.09826,0.09782,Strong Buy
JPY / SDG,日元 / 苏丹镑,3.934846,0.276887171,0.010865,3.934846,3.934926,3.943954,3.925488,Strong Buy
JPY / SEK,日元 / 瑞典克朗,0.07132,0.323533549,0.00023,0.07132,0.07212,0.07143,0.07109,Buy
JPY / SGD,日元 / 新加坡元,0.00883,0.340909091,3e-05,0.00883,0.00891,0.00884,0.0088,Strong Buy
JPY / SHP,日元 / 圣赫勒拿镑,0.005237,0.306454702,1.6e-05,0.005237,0.005277,0.005244,0.00522,Strong Buy
JPY / SGD,日元 / 新加坡元,0.00883,0.340909091,3e-05,0.00883,0.00891,0.00884,0.0088,Strong Buy
JPY / SHP,日元 / 圣赫勒拿镑,0.005237,0.306454702,1.6e-05,0.005237,0.005277,0.005244,0.00522,Strong Buy
JPY / SLL,日元 / 塞拉利昂利昂,148.961,0.292202764,0.434,148.961,149.001,149.305,148.637,Strong Buy
JPY / SOS,日元 / 索马里先令,3.711,-0.026939655,-0.001,3.711,3.791,3.716,3.711,Buy
JPY / SRD,日元 / 苏里南元,0.23078,0.292036783,0.000672,0.23078,0.23086,0.231314,0.230278,Strong Buy
JPY / STN,日元 / 圣多美多布拉,0.15431,0.292473677,0.00045,0.15431,0.15511,0.15467,0.15398,Buy
JPY / SVC,日元 / 萨尔瓦多科朗,0.05708,0.245872849,0.00014,0.05708,0.05788,0.05722,0.05695,Buy
JPY / SYP,日元 / 叙利亚镑,85.4114,0.291675963,0.2484,85.4114,85.4154,85.6091,85.2105,Strong Buy
JPY / SZL,日元 / 斯威士兰里兰元,0.12146,0.34699273,0.00042,0.12146,0.12226,0.12174,0.1212,Strong Buy
JPY / THB,日元 / 泰铢,0.219,0.504818724,0.0011,0.219,0.223,0.2193,0.2179,Buy
JPY / TJS,日元 / 塔吉克斯坦索莫尼,0.071871,0.737262597,0.000526,0.071871,0.071951,0.071969,0.071871,Strong Buy
JPY / TMT,日元 / 土库曼斯坦马纳特,0.022992,1.878766395,0.000424,0.022992,0.023072,0.02301,0.022992,Buy
JPY / TND,日元 / 突尼斯第纳尔,0.02049,0.293685756,6e-05,0.02049,0.02129,0.02054,0.02045,Buy
JPY / TRY,日元 / 土耳其里拉,0.23592,0.311666886,0.000733,0.23592,0.236,0.23647,0.235127,Strong Buy
JPY / TTD,日元 / 特立尼达元,0.04405,0.295992714,0.00013,0.04405,0.04485,0.04415,0.04395,Buy
JPY / TWD,日元 / 新台币,0.214,0.281162137,0.0006,0.214,0.218,0.2146,0.2132,Strong Buy
JPY / TZS,日元 / 坦桑尼亚先令,16.7318,0.291912175,0.0487,16.7318,16.7398,16.7705,16.6954,Buy
JPY / UAH,日元 / 乌克兰格里夫纳,0.27494,0.291821697,0.0008,0.27494,0.27534,0.27557,0.27434,Strong Buy
JPY / UGX,日元 / 乌干达先令,24.138,0.295009764,0.071,24.138,24.218,24.194,24.085,Buy
JPY / USD,日元 / 美元,0.0065698,0.265551554,1.74e-05,0.006569,0.006573,0.0065852,0.0065477,Buy
JPY / UYU,日元 / 乌拉圭比索,0.2822,0.284292822,0.0008,0.2822,0.2902,0.2829,0.2816,Strong Buy
JPY / UZS,日元 / 乌兹别克斯坦索姆,85.3945,0.214642138,0.1829,85.3945,85.3985,85.3945,85.3806,Strong Buy
JPY / VES,日元 / 委内瑞拉玻利瓦尔,0.39011897,0.260585176,0.00101395,0.39011897,0.39014097,0.39044988,0.38440162,Buy
JPY / VND,日元 / 越南盾,164.82,0.292077401,0.48,164.82,165.62,165.21,164.46,Strong Buy
JPY / VUV,日元 / 瓦努阿图瓦图,0.8097,0.297287254,0.0024,0.8097,0.8177,0.8116,0.8079,Buy
JPY / WST,日元 / 萨摩亚塔拉,0.01814,0.276395799,5e-05,0.01814,0.01894,0.01818,0.01809,Strong Buy
JPY / XAF,日元 / 中非法郎,4.1444,0.34623859,0.0143,4.1444,4.1484,4.1504,4.1301,Strong Buy
JPY / XCD,日元 / 东加勒比元,0.017718,0.2546257,4.5e-05,0.017718,0.017758,0.017759,0.017675,Buy
JPY / XPF,日元 / 太平洋法郎,0.7541,0.345974717,0.0026,0.7541,0.7545,0.7552,0.7515,Strong Buy
JPY / YER,日元 / 也门里亚尔,1.6281,0.295693957,0.0048,1.6281,1.6361,1.6318,1.6245,Buy
